"date","y","yhat","error"
2024-12-14,14.4417112700443,14.6685182376314,-0.226806967587105
2024-12-15,15.7800346508062,14.3305903899953,1.44944426081097
2024-12-16,18.1801634747294,15.5072296899015,2.67293378482783
2024-12-17,16.3614427081787,17.6284885705003,-1.2670458623216
2024-12-18,15.9518751885499,16.0203857910821,-0.0685106025321804
2024-12-19,15.6172663526874,15.6612922129311,-0.0440258602437087
2024-12-20,14.4245313810854,15.3680433860375,-0.943512004952133
2024-12-21,15.5370943327449,14.3202866744521,1.21680765829277
2024-12-22,17.132369793225,15.2978183001561,1.83455149306881
2024-12-23,18.0602019852819,16.7044132290063,1.35578875627554
2024-12-24,15.8593180349663,17.5305018290426,-1.67118379407629
2024-12-25,18.673231584034,15.5848758219666,3.08835576206738
2024-12-26,17.1132114687012,18.0715140694795,-0.958302600778282
2024-12-27,16.9902965581369,16.6915389457444,0.298757612392532
2024-12-28,17.1937052463657,16.5859955062331,0.607709740132584
2024-12-29,18.8714102012811,16.7689097422581,2.10250045902302
2024-12-30,20.0902738561685,18.26269935213,1.82757450403849
2024-12-31,19.4839697735741,19.3657613465982,0.118208426975954
2025-01-01,18.8849648404709,18.8314158089539,0.0535490315169938
2025-01-02,16.5597285117295,18.3020722138593,-1.74234370212981
2025-01-03,16.885262365417,16.2294719695899,0.655790395827065
2025-01-04,16.4396281911768,16.5203907064782,-0.0807625153013696
2025-01-05,19.8223602343782,16.1267445156192,3.69561571875906
2025-01-06,18.2886830356193,19.1434374598118,-0.854754424192517
2025-01-07,18.1077416684797,17.7735946315993,0.334147036880349
2025-01-08,18.4866286627103,17.6167346131727,0.869894049537599
2025-01-09,17.8053513741876,17.9608633531069,-0.155511978919304
2025-01-10,16.2975131766004,17.3557872885656,-1.05827411196517
2025-01-11,15.5708488151229,16.0135994699272,-0.442750654804293
2025-01-12,17.0343559908657,15.369381204333,1.6649747865327
2025-01-13,18.1622217598574,16.6702463886556,1.49197537120176
2025-01-14,16.7482478449364,17.6795964014513,-0.93134855651488
2025-01-15,16.8611288817818,16.4193300291144,0.44179885266734
2025-01-16,16.4778742853978,16.5217303558258,-0.0438560704279602
2025-01-17,16.2478605043839,16.182116903426,0.0657436009579904
2025-01-18,15.5293382777871,15.9787546829571,-0.449416405170059
2025-01-19,17.3880317151893,15.3407128245945,2.04731889059478
2025-01-20,19.8339885307939,16.9952429093677,2.83874562142616
2025-01-21,20.130413886489,19.1913534929165,0.939060393572436
2025-01-22,17.9383972712828,19.4696476601173,-1.53125038883449
2025-01-23,16.6012229531891,17.4974034455253,-0.896180492336189
2025-01-24,16.54841436102,16.3037953283589,0.244619032661106
2025-01-25,16.181669695885,16.2581262502266,-0.0764565543416289
2025-01-26,15.227267523635,15.9322962465351,-0.705028722900146
2025-01-27,17.9841724893526,15.0828875047467,2.90128498460594
2025-01-28,17.6913194447478,17.5400767333956,0.151242711352175
2025-01-29,16.964014083757,17.2810945203861,-0.317080436629055
2025-01-30,17.9564199599938,16.6330643007334,1.32335565926041
2025-01-31,16.3580438662841,17.5227471414072,-1.16470327512305
2025-02-01,17.5997060458141,16.0948552943153,1.50485075149881
2025-02-02,17.0949546072854,17.2049790792055,-0.110024471920031
2025-02-03,18.0083758706232,16.7556491286428,1.25272674198045
2025-02-04,18.5119732350618,17.5755970801285,0.936376154933299
2025-02-05,16.9513478938051,18.0315783332846,-1.08023043947955
2025-02-06,15.8585380626117,16.633380968575,-0.774842905963355
2025-02-07,15.7887240096627,15.6579031178438,0.130820891818916
2025-02-08,17.1036125675549,15.5962873078877,1.50732525966717
2025-02-09,16.4316301818106,16.7714764044333,-0.339846222622665
2025-02-10,17.6310031579273,16.1718718662459,1.45913129168141
2025-02-11,19.1456434294913,17.2462368596814,1.89940656980994
2025-02-12,18.042075784631,18.6108079471377,-0.568732162506649
2025-02-13,17.4785513782304,17.6204805120027,-0.141929133772287
2025-02-14,17.4118027878077,17.1169247454096,0.294878042398025
2025-02-15,17.8047528199468,17.059132711748,0.745620108198779
2025-02-16,19.2401755687619,17.4142807770725,1.82589479168932
2025-02-17,19.7326032376794,18.7110137365019,1.02158950117759
2025-02-18,19.3906005291927,19.1632650215868,0.227335507605847
2025-02-19,16.1459581073855,18.8592036116529,-2.71324550426744
2025-02-20,15.9748419478683,15.9336270403034,0.04121490756493
2025-02-21,16.4214477843679,15.7810239073089,0.640423877058993
2025-02-22,17.4775858932475,16.1819754556491,1.29561043759839
2025-02-23,17.8679810356227,17.131051344848,0.736929690774677
2025-02-24,20.7918883618915,17.4844517119808,3.30743664991076
2025-02-25,20.8282367931514,20.1321331557467,0.696103637404697
2025-02-26,19.8988864894466,20.1754396595888,-0.276553170142176
2025-02-27,19.828453194156,19.3355919527392,0.492861241416836
2025-02-28,17.8265441767757,19.2779631129313,-1.45141893615564
2025-03-01,17.4541610835196,17.4645070115011,-0.0103459279814189
2025-03-02,20.8544857406626,17.1301833944998,3.72430234616279
2025-03-03,21.0137426976132,20.213104602985,0.800638094628152
2025-03-04,22.36858611315,20.3684958112046,2.00009030194537
2025-03-05,19.3842910440722,21.6261726669589,-2.24188162288662
2025-03-06,18.0801825731513,18.8911418671182,-0.810959293966945
2025-03-07,17.8360583980787,17.7096852168769,0.126373181201799
2025-03-08,18.2597224964971,17.4906690988863,0.769053397610865
2025-03-09,18.0240119195373,17.8766887272248,0.147323192312509
2025-03-10,19.2310648012863,17.6652089017275,1.5658558995588
2025-03-11,18.5478564060172,18.7640084598288,-0.216152053811587
2025-03-12,19.1010267045948,18.1455542891145,0.955472415480262
2025-03-13,19.2203526443945,18.6518917758716,0.568460868522852
2025-03-14,16.0227573442625,18.7644283281498,-2.74167098388731
2025-03-15,18.0657317286109,15.8612441328966,2.20448759571438
2025-03-16,17.7115096831136,17.7096738707965,0.00183581231712182
2025-03-17,19.5124483419682,17.3902793597535,2.12216898221471
2025-03-18,20.517078998715,19.0280391286978,1.48903987001728
2025-03-19,19.5174282365026,19.9509455712087,-0.433517334706121
2025-03-20,17.8101245934141,19.0413795383214,-1.23125494490723
2025-03-21,17.5454178288547,17.488563290108,0.0568545387467054
2025-03-22,18.3075862820102,17.2497724366916,1.05781384531859
2025-03-23,20.0420624595804,17.9436573056782,2.09840515390224
2025-03-24,18.569201393787,19.5275511679338,-0.958349774146892
2025-03-25,17.6566865761956,18.1854468552529,-0.528760279057298
2025-03-26,19.3374653311546,17.3569926635815,1.98047266757313
2025-03-27,19.4338915089093,18.8885156251425,0.545375883766805
2025-03-28,18.9198342515922,18.9802376713397,-0.0604034197474803
2025-03-29,19.5263166631861,18.5138178740983,1.01249878908782
2025-03-30,20.9171093050371,19.0710970718699,1.8460122331672
2025-03-31,18.57839602877,20.3513666785321,-1.77297064976207
2025-04-01,20.4583194536325,18.2090609147328,2.24925853889964
2025-04-02,19.2921367637381,19.9315491672039,-0.639412403465847
2025-04-03,18.6374159236082,18.8657310524394,-0.228315128831191
2025-04-04,17.7206783713552,18.269599229762,-0.548920858406753
2025-04-05,18.9526518879998,17.4344186411719,1.51823324682791
2025-04-06,19.3275798345693,18.5603670663416,0.767212768227775
2025-04-07,20.7736284373199,18.9063038770117,1.86732456030823
2025-04-08,20.4332584439121,20.2377584896648,0.195499954247367
2025-04-09,18.7170474948807,19.9295525283875,-1.21250503350687
2025-04-10,19.2920015786599,18.3557856420713,0.936215936588638
2025-04-11,19.2312168592967,18.8849840054546,0.346232853842157
2025-04-12,20.8357991902395,18.8320037307922,2.00379545944732
2025-04-13,21.01425196256,20.3110950769531,0.703156885606894
2025-04-14,22.5254643004538,20.4816648724701,2.04379942798375
2025-04-15,23.9870557876072,21.8900207076246,2.0970350799826
2025-04-16,21.887320862345,23.2681088616464,-1.3807879993014
2025-04-17,18.8687176443162,21.3120937170631,-2.44337607274683
2025-04-18,18.024830723561,18.5204722806646,-0.495641557103635
2025-04-19,18.1623447228694,17.7464792888948,0.415865433974609
2025-04-20,19.4120331306995,17.873968269544,1.53806486115547
2025-04-21,22.1203242912356,19.0246065082625,3.09571778297306
2025-04-22,21.4711518350909,21.5315988241378,-0.0604469890468451
2025-04-23,20.9554700640533,20.934738217366,0.0207318466873083
2025-04-24,19.4072816732864,20.4614563495334,-1.05417467624702
2025-04-25,18.6836996180546,19.0316866564234,-0.347987038368736
2025-04-26,19.167708407782,18.3663034197986,0.8014049879834
2025-04-27,21.2910537174203,18.8142175668078,2.47683615061255
2025-04-28,21.7997010727756,20.7804867521184,1.01921432065725
2025-04-29,22.3507329556284,21.2592099722571,1.09152298337133
2025-04-30,21.9820531663812,21.7798523348443,0.20220083153696
2025-05-01,21.2660180255507,21.4423545315029,-0.176336505952147
2025-05-02,19.3460329863171,20.7799397452882,-1.4339067589711
2025-05-03,20.9600486478409,18.9986639887676,1.96138465907328
2025-05-04,20.7959034381276,20.498134715557,0.29776872257068
2025-05-05,21.2997508460949,20.3493464030863,0.950404443008605
2025-05-06,22.765973255969,20.8226371257669,1.94333613020207
2025-05-07,22.8161832379646,22.1984506519908,0.617732585973794
2025-05-08,19.852437428813,22.2531079916474,-2.40067056283433
2025-05-09,18.1775291502045,19.4850772848819,-1.3075481346774
2025-05-10,17.2645608808025,17.9324629807862,-0.667902099983685
2025-05-11,19.0056403214665,17.0884326329606,1.91720768850596
2025-05-12,20.4557048558333,18.7000465809733,1.75565827486003
2025-05-13,21.2264077819399,20.0479636033246,1.17844417861527
2025-05-14,21.1225394879188,20.7692880606324,0.353251427286363
2025-05-15,19.2886680177094,20.676265843121,-1.38759782541159
2025-05-16,17.7394514423059,18.9703453963622,-1.23089395405628
2025-05-17,19.4136744861139,17.5343231500744,1.87935133603949
2025-05-18,21.0207782749054,19.0868618429795,1.93391643192592
2025-05-19,20.1405371203214,20.5838657554946,-0.443328635173216
2025-05-20,20.6112866156528,19.7662550471755,0.845031568477253
2025-05-21,19.3236051928571,20.2072806941695,-0.883675501312428
2025-05-22,16.6995025013623,19.01025507992,-2.31075257855762
2025-05-23,17.2493125789672,16.5767313182367,0.672581260730453
2025-05-24,18.0380874596103,17.0858711268346,0.952216332775709
2025-05-25,19.3272161375586,17.8168628804816,1.51035325707699
2025-05-26,20.814040810176,19.0134006392262,1.80064017094983
2025-05-27,22.0756766293041,20.3983230104186,1.67735361888548
2025-05-28,21.4260040289703,21.5804850220139,-0.154480993043556
2025-05-29,19.5693769725044,20.9766308664137,-1.40725389390925
2025-05-30,18.2788116021001,19.2463242331367,-0.96751263103658
2025-05-31,18.703670740864,18.047852850532,0.655817890331996
2025-06-01,20.2162315244656,18.4431785213971,1.77305300306847
2025-06-02,20.1850679171623,19.8510085033935,0.334059413768809
2025-06-03,20.6490702156062,19.8241459773104,0.824924238295811
2025-06-04,21.3093796157512,20.2593063610262,1.05007325472502
2025-06-05,20.0507268555511,20.8792610711439,-0.828534215592793
2025-06-06,18.6770676104073,19.7054350786939,-1.02836746828662
2025-06-07,18.8673947708794,18.4270030510262,0.440391719853221
2025-06-08,21.1762837027586,18.6050382579822,2.57124544477645
2025-06-09,22.4478261469689,20.758491635009,1.68933451195993
2025-06-10,23.5898477339045,21.9532212601424,1.63662647376215
2025-06-11,22.441715599639,23.0337810714679,-0.592065471828942
2025-06-12,21.354300432803,21.9572629598375,-0.60296252703451
2025-06-13,19.7133541908673,20.9397538205104,-1.22639962964306
2025-06-14,20.4712968855342,19.4059590853258,1.06533780020838
2025-06-15,20.6468379897331,20.1158385868287,0.530999402904417
2025-06-16,20.1820769675924,20.2822054374,-0.100128469807593
2025-06-17,21.0574279329123,19.8494833325012,1.20794460041107
2025-06-18,22.6513960895637,20.6707880025955,1.98060808696818
2025-06-19,21.9302319943367,22.1710660574594,-0.240834063122684
2025-06-20,21.8604200081586,21.4961308671537,0.364289141004907
2025-06-21,21.6693747209364,21.4339935681507,0.235381152785678
2025-06-22,21.3723649466175,21.2577343329515,0.114630613665977
2025-06-23,21.9209941391527,20.9813839911983,0.939610147954419
2025-06-24,21.8354830219305,21.5004960590553,0.334986962875242
2025-06-25,20.791580899912,21.4232485168346,-0.631667616922577
2025-06-26,20.6736050654198,20.4433758315276,0.230229233892182
2025-06-27,18.7299956120509,20.3345320287127,-1.60453641666179
2025-06-28,20.1911092724861,18.5124283685872,1.67868090389882
2025-06-29,21.9332020696669,19.8820095149066,2.05119255476032
2025-06-30,21.3381567651764,21.5211648300282,-0.183008064851862
2025-07-01,22.4183788335583,20.9634325123836,1.45494632117471
2025-07-02,24.1183896095967,21.9842698930686,2.13411971652803
2025-07-03,21.6236479608435,23.5966891116614,-1.97304115081797
2025-07-04,21.4387912378498,21.2387201191314,0.200071118718409
2025-07-05,20.3522584515231,21.0670895592851,-0.714831107761967
2025-07-06,22.3335079680179,20.0462341435912,2.28727382442664
2025-07-07,23.0958026780998,21.9131965537575,1.18260612434229
2025-07-08,24.6222720706812,22.6382838172132,1.98398825346802
2025-07-09,21.7107228328452,24.0909095636956,-2.38018673085048
2025-07-10,20.6135821517712,21.333096040189,-0.719513888417818
2025-07-11,19.4594190444192,20.3004909758164,-0.841071931397178
2025-07-12,19.6996035023364,19.2159751019012,0.483628400435201
2025-07-13,20.2179920901577,19.4426771450618,0.775314945095907
2025-07-14,20.6860490570291,19.9313521790953,0.754696877933835
2025-07-15,22.0317391999785,20.3733419387092,1.65839726126935
2025-07-16,20.4472664813484,21.6438062055761,-1.19653972422778
2025-07-17,21.37666434098,20.1509459885922,1.22571835238778
2025-07-18,19.3451410582167,21.0284286414415,-1.68328758322481
2025-07-19,19.9726668317763,19.1153508187382,0.857316013038179
2025-07-20,21.6070512838061,19.7065104294956,1.9005408543105
2025-07-21,23.0585164525282,21.2469865091227,1.8115299434055
2025-07-22,22.7423739685701,22.62159530235,0.120778666220112
2025-07-23,22.1252617903382,22.3255798723991,-0.200318082060889
2025-07-24,21.9935945120768,21.7442273504604,0.249367161616433
2025-07-25,19.524886337667,21.6222279388424,-2.09734160117548
2025-07-26,19.2556824004916,19.2928843922883,-0.0372019917966746
2025-07-27,20.9774244309612,19.0403151968315,1.93710923412968
2025-07-28,21.6667416807494,20.6627451773311,1.00399650341824
2025-07-29,23.5584710247513,21.3153577932443,2.24311323150695
2025-07-30,23.2984767448823,23.1093199229095,0.189156821972823
2025-07-31,21.9160868331355,22.8661022523557,-0.95001541922014
2025-08-01,19.4722149458949,21.5578613817339,-2.08564643583901
2025-08-02,20.0782859326981,19.2506687871086,0.827617145589493
2025-08-03,20.9242985443819,19.8224762672723,1.10182227710963
2025-08-04,22.0236453192892,20.6217278815232,1.40191743776603
2025-08-05,21.2878951687755,21.6624308834053,-0.37453571462984
2025-08-06,21.6970066189733,20.9681808677627,0.728825751210643
2025-08-07,19.8130080585728,21.356946174346,-1.5439381157732
2025-08-08,19.4357490785234,19.577731001387,-0.141981922863629
2025-08-09,20.4589087230317,19.2226396986257,1.23626902440596
2025-08-10,20.7536034372827,20.1884902134079,0.565113223874768
2025-08-11,22.6470314188754,20.4679535007596,2.1790779181158
2025-08-12,21.6071449589104,22.2609514689976,-0.65380651008714
2025-08-13,18.6450862597705,21.2773467918084,-2.6322605320379
2025-08-14,19.3821842561839,18.4802248932685,0.90195936291548
2025-08-15,20.2714754153741,19.1753321380626,1.0961432773115
2025-08-16,20.383859588942,20.0144871342522,0.369372454689774
2025-08-17,22.0414635437289,20.1215779438118,1.91988559991707
2025-08-18,21.7942325573017,21.6895786326306,0.10465392467114
2025-08-19,22.2911874937136,21.4573550500308,0.833832443682844
2025-08-20,20.0069702103125,21.930150413853,-1.92318020354053
2025-08-21,21.0326217246889,19.769621970131,1.2629997545579
2025-08-22,22.4126308044845,20.7393671584903,1.67326364599416
